id,countryf,X_st,X_d,X_t,h0,lastyear,year,ccode,lmtnest,ncontig,relfrac,ethfrac,lpopl,lgdpl,unpko,writconst,comprehensive,terr,victory,intensityln,renewed_war,democpolityl,autocpolityl,instabl,writconstl,idmultiple,yearspeace,freepressfhlr,vhpartl1,fhcompor1,X_t0
137,Afghanistan,1,0,1,0,0,2002,700,4.1987047,0,0.27179998,0.65828097,10.031089,5.7510343,0,1,1,0,1,10.107494,0,0,2,0,0,137,1,-95,0.41990003,-1.1666666,0
137,Afghanistan,1,0,2,0,0,2003,700,4.1987047,0,0.27179998,0.65828097,10,6.2903972,0,1,1,0,1,10.107494,0,0,7,0,1,137,2,-74,0.41990003,-1.1666666,1
137,Afghanistan,1,0,3,0,0,2004,700,4.1987047,0,0.27179998,0.65828097,3,6.3573537,0,1,1,0,1,10.107494,0,0,7,0,1,137,3,-74,0.39680001,-1.0833334,2
137,Afghanistan,1,1,4,0,1,2005,700,4.1987047,0,0.27179998,0.65828097,10.031089,6.4026365,0,1,1,0,1,10.107494,1,0,7,0,1,137,4,-72,0.41990003,-1,3
131,Angola,1,0,1,0,0,2003,540,2.3702438,1,0.61220002,0.78328174,9.4944439,8.0038118,0,1,0,0,0,8.4658995,0,1,4,0,1,131,1,-79,0.059499998,-1.0833334,0
131,Angola,1,0,2,0,0,2004,540,2.3702438,1,0.61220002,0.78328174,9.5257864,7.9801435,0,1,0,0,0,8.4658995,0,3,1,0,1,131,2,-72,0,-1.0833334,1
131,Angola,1,0,3,0,0,2005,540,2.3702438,1,0.61220002,0.78328174,9.5565376,8.0413609,0,1,0,0,0,8.4658995,0,3,1,1,1,131,3,-66,0,-1.0833334,2
131,Angola,1,0,4,0,0,2006,540,2.3702438,1,0.61220002,0.78328174,9.5859804,8.2073059,0,1,0,0,0,8.4658995,0,3,1,1,1,131,4,-66,0,-1.0833334,3
131,Angola,1,0,5,0,0,2007,540,2.3702438,1,0.61220002,0.78328174,9.6139593,8.3649445,0,1,0,0,0,8.4658995,0,3,1,1,1,131,5,-65,0.36790001,-1.0833334,4
131,Angola,1,0,6,0,0,2008,540,2.3702438,1,0.61220002,0.78328174,9.6408339,8.5402212,0,1,0,0,0,8.4658995,0,3,1,0,1,131,6,-62,0.059499998,-1.0833334,5
131,Angola,1,0,7,0,1,2009,540,2.3702438,1,0.61220002,0.78328174,9.667038,8.6520205,0,1,0,0,0,8.4658995,0,3,1,0,1,131,7,-63,0.48310003,-1.0833334,6
50,Argentina,1,0,2,0,0,1977,160,3.3809946,0,0.1512,0.30731916,10.183314,9.3500633,0,1,0,0,0,7.1954374,0,0,7,0,1,50,2,-34,0,-1.1666666,0
50,Argentina,1,0,3,0,0,1978,160,3.3809946,0,0.1512,0.30731916,10.198468,9.401123,0,1,0,0,0,7.1954374,0,0,7,0,1,50,3,-34,0,-1.0833334,2
50,Argentina,1,0,4,0,0,1979,160,3.3809946,0,0.1512,0.30731916,10.213396,9.363102,0,1,0,0,0,7.1954374,0,0,7,0,1,50,4,-30,0,-1.0833334,3
50,Argentina,1,0,5,0,0,1980,160,3.3809946,0,0.1512,0.30731916,10.228285,9.4068356,0,1,0,0,0,7.1954374,0,0,7,0,1,50,5,-34,0,-1.0833334,4
50,Argentina,1,0,6,0,0,1981,160,3.3809946,0,0.1512,0.30731916,10.243311,9.4023161,0,1,0,0,0,7.1954374,0,0,7,0,1,50,6,-30,0,-0.66666669,5
50,Argentina,1,0,7,0,0,1982,160,3.3809946,0,0.1512,0.30731916,10.258536,9.3342409,0,1,0,0,0,7.1954374,0,0,7,0,1,50,7,-35,0,-0.66666669,6
50,Argentina,1,0,8,0,0,1983,160,3.3809946,0,0.1512,0.30731916,10.273878,9.2935047,0,1,0,0,0,7.1954374,0,0,7,0,1,50,8,-35,0,-0.5,7
50,Argentina,1,0,9,0,0,1984,160,3.3809946,0,0.1512,0.30731916,10.289158,9.3180885,0,1,0,0,0,7.1954374,0,0,7,0,1,50,9,-30,0.49880001,-0.5,8
50,Argentina,1,0,10,0,0,1985,160,3.3809946,0,0.1512,0.30731916,10.304241,9.3239641,0,1,0,0,0,7.1954374,0,0,7,0,1,50,10,-30,0.49880001,-0.41666666,9
50,Argentina,1,0,11,0,0,1986,160,3.3809946,0,0.1512,0.30731916,10.319068,9.2505674,0,1,0,0,0,7.1954374,0,0,7,0,1,50,11,-29,0.49880001,-0.41666666,10
50,Argentina,1,0,12,0,0,1987,160,3.3809946,0,0.1512,0.30731916,10.33358,9.2902803,0,1,0,0,0,7.1954374,0,0,7,0,1,50,12,-29,0.49880001,-0.41666666,11
50,Argentina,1,0,13,0,0,1988,160,3.3809946,0,0.1512,0.30731916,10.347917,9.2958136,0,1,0,0,0,7.1954374,0,0,7,0,1,50,13,-31,0.49880001,-0.41666666,12
50,Argentina,1,0,14,0,0,1989,160,3.3809946,0,0.1512,0.30731916,10.362051,9.2650766,0,1,0,0,0,7.1954374,0,0,7,0,1,50,14,-31,0.49880001,-0.41666666,13
50,Argentina,1,0,15,0,0,1990,160,3.3809946,0,0.1512,0.30731916,10.376019,9.1935959,0,1,0,0,0,7.1954374,0,0,7,0,1,50,15,-36,0.5169,-0.5,14
50,Argentina,1,0,16,0,0,1991,160,3.3809946,0,0.1512,0.30731916,10.389826,9.1533213,0,1,0,0,0,7.1954374,0,0,4,0,1,50,16,-29,0.5169,-0.5,15
50,Argentina,1,0,17,0,0,1992,160,3.3809946,0,0.1512,0.30731916,10.403475,9.2212229,0,1,0,0,0,7.1954374,0,0,7,1,1,50,17,-29,0.5169,-0.58333331,16
50,Argentina,1,0,18,0,0,1993,160,3.3809946,0,0.1512,0.30731916,10.41694,9.2970371,0,1,0,0,0,7.1954374,0,0,4,1,1,50,18,-29,0.5169,-0.58333331,17
50,Argentina,1,0,19,0,0,1994,160,3.3809946,0,0.1512,0.30731916,10.430256,9.3476448,0,1,0,0,0,7.1954374,0,0,4,1,1,50,19,-29,0.5169,-0.58333331,18
50,Argentina,1,0,20,0,0,1995,160,3.3809946,0,0.1512,0.30731916,10.443425,9.3853817,0,1,0,0,0,7.1954374,0,1,4,1,1,50,20,-29,0.5169,-0.58333331,19
50,Argentina,1,0,21,0,0,1996,160,3.3809946,0,0.1512,0.30731916,10.456452,9.3681326,0,1,0,0,0,7.1954374,0,1,4,0,1,50,21,-29,0.50310004,-0.58333331,20
50,Argentina,1,0,22,0,0,1997,160,3.3809946,0,0.1512,0.30731916,10.469369,9.4024487,0,1,0,0,0,7.1954374,0,1,4,0,1,50,22,-31,0.50310004,-0.58333331,21
50,Argentina,1,0,23,0,0,1998,160,3.3809946,0,0.1512,0.30731916,10.482121,9.4554996,0,1,0,0,0,7.1954374,0,1,4,0,1,50,23,-31,0.50310004,-0.66666669,22
50,Argentina,1,0,24,0,0,1999,160,3.3809946,0,0.1512,0.30731916,10.494685,9.4828186,0,1,0,0,0,7.1954374,0,1,4,0,1,50,24,-36,0.50310004,-0.58333331,23
50,Argentina,1,0,25,0,0,2000,160,3.3809946,0,0.1512,0.30731916,10.507174,9.4507227,0,1,0,0,0,7.1954374,0,1,4,0,1,50,25,-41,0.50740004,-0.41666666,24
50,Argentina,1,0,26,0,0,2001,160,3.3809946,0,0.1512,0.30731916,10.519538,9.4349623,0,1,0,0,0,7.1954374,0,1,4,0,1,50,26,-41,0.50740004,-0.66666669,25
50,Argentina,1,0,27,0,0,2002,160,3.3809946,0,0.1512,0.30731916,10.519672,9.3982086,0,1,0,0,0,7.1954374,0,2,4,0,1,50,27,-33,0.50310004,-0.66666669,26
50,Argentina,1,0,28,0,0,2003,160,3.3809946,0,0.1512,0.30731916,10.529491,9.330224,0,1,0,0,0,7.1954374,0,2,4,0,1,50,28,-37,0.50310004,-0.5,27
50,Argentina,1,0,29,0,0,2004,160,3.3809946,0,0.1512,0.30731916,10.539087,9.3885794,0,1,0,0,0,7.1954374,0,2,4,0,1,50,29,-39,0.50310004,-0.5,28
50,Argentina,1,0,30,0,0,2005,160,3.3809946,0,0.1512,0.30731916,10.548681,9.4452372,0,1,0,0,0,7.1954374,0,2,4,0,1,50,30,-35,0.50310004,-0.5,29
50,Argentina,1,0,31,0,0,2006,160,3.3809946,0,0.1512,0.30731916,10.558423,9.5180578,0,1,0,0,0,7.1954374,0,2,4,0,1,50,31,-41,0.50310004,-0.5,30
50,Argentina,1,0,32,0,0,2007,160,3.3809946,0,0.1512,0.30731916,10.568365,9.5816126,0,1,0,0,0,7.1954374,0,2,4,0,1,50,32,-45,0.50740004,-0.5,31
50,Argentina,1,0,33,0,0,2008,160,3.3809946,0,0.1512,0.30731916,10.577754,9.6339512,0,1,0,0,0,7.1954374,0,2,4,0,1,50,33,-49,0.50310004,-0.5,32
50,Argentina,1,0,34,0,1,2009,160,3.3809946,0,0.1512,0.30731916,10.587144,9.6919327,0,1,0,0,0,7.1954374,0,1,4,0,1,50,34,-47,0.50740004,-0.5,33
193,Azerbaijan,1,0,1,0,0,1995,373,3.2809112,1,0.13340002,0.30352414,8.9134159,8.1516924,0,1,0,1,0,7.9867883,0,7,0,0,1,193,1,-70,0.5104,-1.1666666,0
193,Azerbaijan,1,0,2,0,0,1996,373,3.2809112,1,0.13340002,0.30352414,8.9209232,7.8490038,0,1,0,1,0,7.9867883,0,7,0,0,1,193,2,-69,0.50760001,-1.0833334,1
193,Azerbaijan,1,0,3,0,0,1997,373,3.2809112,1,0.13340002,0.30352414,8.932477,7.8005528,0,1,0,1,0,7.9867883,0,7,0,0,1,193,3,-69,0.50760001,-1,2
193,Azerbaijan,1,0,4,0,0,1998,373,3.2809112,1,0.13340002,0.30352414,8.939188,7.8400874,0,1,0,1,0,7.9867883,0,7,0,0,1,193,4,-74,0.50760001,-1,3
193,Azerbaijan,1,0,5,0,0,1999,373,3.2809112,1,0.13340002,0.30352414,8.9449415,7.963275,0,1,0,1,0,7.9867883,0,8,0,0,1,193,5,-74,0.45209998,-1,4
193,Azerbaijan,1,0,6,0,0,2000,373,3.2809112,1,0.13340002,0.30352414,8.9485855,8.1248169,0,1,0,1,0,7.9867883,0,8,0,0,1,193,6,-73,0.45209998,-1.0833334,5
193,Azerbaijan,1,0,7,0,0,2001,373,3.2809112,1,0.13340002,0.30352414,8.9533815,8.2220335,0,1,0,1,0,7.9867883,0,8,0,0,1,193,7,-70,0.39520001,-1.0833334,6
193,Azerbaijan,1,0,8,0,0,2002,373,3.2809112,1,0.13340002,0.30352414,8.9533815,8.2737637,0,1,0,1,0,7.9867883,0,8,0,0,1,193,8,-76,0.45209998,-1.0833334,7
193,Azerbaijan,1,0,9,0,0,2003,373,3.2809112,1,0.13340002,0.30352414,8.9608431,8.3275728,0,1,0,1,0,7.9867883,0,8,0,0,1,193,9,-77,0.45209998,-1.0833334,8
193,Azerbaijan,1,0,10,0,0,2004,373,3.2809112,1,0.13340002,0.30352414,8.9684191,8.3564663,0,1,0,1,0,7.9867883,0,8,0,0,1,193,10,-73,0.5104,-1.0833334,9
193,Azerbaijan,1,0,11,0,0,2005,373,3.2809112,1,0.13340002,0.30352414,8.977169,8.4472771,0,1,0,1,0,7.9867883,0,8,0,0,1,193,11,-71,0.45209998,-1.0833334,10
193,Azerbaijan,1,0,12,0,0,2006,373,3.2809112,1,0.13340002,0.30352414,8.9874039,8.7129059,0,1,0,1,0,7.9867883,0,8,0,0,1,193,12,-72,0.45209998,-1.0833334,11
193,Azerbaijan,1,0,13,0,0,2007,373,3.2809112,1,0.13340002,0.30352414,8.9983892,9.0068789,0,1,0,1,0,7.9867883,0,8,0,0,1,193,13,-73,0.39520001,-1.0833334,12
193,Azerbaijan,1,0,14,0,0,2008,373,3.2809112,1,0.13340002,0.30352414,9.0097256,9.2394981,0,1,0,1,0,7.9867883,0,8,0,0,1,193,14,-75,0.39520001,-1.0833334,13
193,Azerbaijan,1,0,15,0,1,2009,373,3.2809112,1,0.13340002,0.30352414,9.0210314,9.3307486,0,1,0,1,0,7.9867883,0,8,0,0,1,193,15,-77,0.39520001,-1.0833334,14
202,Bosnia/Herzegovina,1,0,1,0,0,1994,346,4.1190372,0,0.7098,0.69715321,8.2099657,7.3801374,1,1,0,1,0,6.2383246,0,1,4,1,1,202,1,-70,0.53130001,-1.1666666,0
194,Bosnia/Herzegovina,1,0,2,0,0,1995,346,4.1190372,0,0.7098,0.69715321,8.149622,7.5327258,1,1,1,1,0,9.5933323,0,0,6,1,1,194,2,-70,0.53130001,-1.1666666,0
202,Bosnia/Herzegovina,1,0,2,0,0,1995,346,4.1190372,0,0.7098,0.69715321,8.149622,7.5327258,1,1,1,1,0,6.2383246,0,0,6,1,1,202,2,-70,0.53130001,-1.1666666,1
194,Bosnia/Herzegovina,1,0,3,0,0,1996,346,4.1190372,0,0.7098,0.69715321,8.1113653,7.690968,1,1,1,1,0,9.5933323,0,0,5,1,1,194,3,-72,0.53130001,-1,2
202,Bosnia/Herzegovina,1,0,3,0,0,1996,346,4.1190372,0,0.7098,0.69715321,8.1113653,7.690968,1,1,1,1,0,6.2383246,0,0,6,1,1,202,3,-72,0.53130001,-1,2
194,Bosnia/Herzegovina,1,0,4,0,0,1997,346,4.1190372,0,0.7098,0.69715321,8.1033916,8.1633997,1,1,1,1,0,9.5933323,0,0,5,1,1,194,4,-76,0.53130001,-1,3
202,Bosnia/Herzegovina,1,0,4,0,0,1997,346,4.1190372,0,0.7098,0.69715321,8.1033916,8.1633997,1,1,1,1,0,6.2383246,0,0,6,1,1,202,4,-76,0.53130001,-1,3
194,Bosnia/Herzegovina,1,0,5,0,0,1998,346,4.1190372,0,0.7098,0.69715321,8.1213484,8.4800692,1,1,1,1,0,9.5933323,0,0,7,1,1,194,5,-71,0.53130001,-1,4
202,Bosnia/Herzegovina,1,0,5,0,0,1998,346,4.1190372,0,0.7098,0.69715321,8.1213484,8.4800692,1,1,1,1,0,6.2383246,0,0,6,0,1,202,5,-71,0.53130001,-1,4
194,Bosnia/Herzegovina,1,0,6,0,0,1999,346,4.1190372,0,0.7098,0.69715321,8.1548367,8.5773039,1,1,1,1,0,9.5933323,0,0,7,0,1,194,6,-74,0.40990001,-1,5
202,Bosnia/Herzegovina,1,0,6,0,0,1999,346,4.1190372,0,0.7098,0.69715321,8.1548367,8.5773039,1,1,1,1,0,6.2383246,0,0,6,0,1,202,6,-74,0.40990001,-1,5
194,Bosnia/Herzegovina,1,0,7,0,0,2000,346,4.1190372,0,0.7098,0.69715321,8.1890507,8.6311331,1,1,1,1,0,9.5933323,0,0,7,0,1,194,7,-56,0.40990001,-0.91666669,6
202,Bosnia/Herzegovina,1,0,7,0,0,2000,346,4.1190372,0,0.7098,0.69715321,8.1890507,8.6311331,1,1,1,1,0,6.2383246,0,0,7,0,1,202,7,-56,0.40990001,-0.91666669,6
194,Bosnia/Herzegovina,1,0,8,0,0,2001,346,4.1190372,0,0.7098,0.69715321,8.2143507,8.665287,1,1,1,1,0,9.5933323,0,0,7,0,1,194,8,-56,0.35409999,-0.91666669,7
202,Bosnia/Herzegovina,1,0,8,0,0,2001,346,4.1190372,0,0.7098,0.69715321,8.2143507,8.665287,1,1,1,1,0,6.2383246,0,0,7,0,1,202,8,-56,0.35409999,-0.91666669,7
194,Bosnia/Herzegovina,1,0,9,0,0,2002,346,4.1190372,0,0.7098,0.69715321,8.2290716,8.56639,1,1,1,1,0,9.5933323,0,0,7,0,1,194,9,-54,0.35409999,-0.83333331,8
202,Bosnia/Herzegovina,1,0,9,0,0,2002,346,4.1190372,0,0.7098,0.69715321,8.2290716,8.56639,1,1,1,1,0,6.2383246,0,0,7,0,1,202,9,-54,0.40990001,-0.83333331,8
194,Bosnia/Herzegovina,1,0,10,0,0,2003,346,4.1190372,0,0.7098,0.69715321,8.2364349,8.4687309,0,1,1,1,0,9.5933323,0,0,3,0,1,194,10,-53,0.40990001,-0.83333331,9
202,Bosnia/Herzegovina,1,0,10,0,0,2003,346,4.1190372,0,0.7098,0.69715321,8.2364349,8.4687309,0,1,1,1,0,6.2383246,0,0,7,0,1,202,10,-53,0.53130001,-0.83333331,9
194,Bosnia/Herzegovina,1,0,11,0,0,2004,346,4.1190372,0,0.7098,0.69715321,8.2382908,8.3597841,0,1,1,1,0,9.5933323,0,0,7,0,1,194,11,-49,0.40990001,-0.75,10
202,Bosnia/Herzegovina,1,0,11,0,0,2004,346,4.1190372,0,0.7098,0.69715321,8.2382908,8.3597841,0,1,1,1,0,6.2383246,0,0,7,0,1,202,11,-49,0.35409999,-0.75,10
194,Bosnia/Herzegovina,1,0,12,0,0,2005,346,4.1190372,0,0.7098,0.69715321,8.2379456,8.452095,0,1,1,1,0,9.5933323,0,0,7,0,1,194,12,-48,0.40990001,-0.75,11
202,Bosnia/Herzegovina,1,0,12,0,0,2005,346,4.1190372,0,0.7098,0.69715321,8.2379456,8.452095,0,1,1,1,0,6.2383246,0,0,7,0,1,202,12,-48,0.40990001,-0.75,11
194,Bosnia/Herzegovina,1,0,13,0,0,2006,346,4.1190372,0,0.7098,0.69715321,8.2378159,8.4965706,0,1,1,1,0,9.5933323,0,0,4,0,1,194,13,-45,0.40990001,-0.66666669,12
202,Bosnia/Herzegovina,1,0,13,0,0,2006,346,4.1190372,0,0.7098,0.69715321,8.2378159,8.4965706,0,1,1,1,0,6.2383246,0,0,7,0,1,202,13,-45,0.40990001,-0.66666669,12
194,Bosnia/Herzegovina,1,0,14,0,0,2007,346,4.1190372,0,0.7098,0.69715321,8.2378731,8.565877,0,1,1,1,0,9.5933323,0,0,1,0,1,194,14,-45,0.35409999,-0.75,13
202,Bosnia/Herzegovina,1,0,14,0,0,2007,346,4.1190372,0,0.7098,0.69715321,8.2378731,8.565877,0,1,1,1,0,6.2383246,0,0,7,0,1,202,14,-45,0.40990001,-0.75,13
194,Bosnia/Herzegovina,1,0,15,0,0,2008,346,4.1190372,0,0.7098,0.69715321,8.2370586,8.7046394,0,1,1,1,0,9.5933323,0,0,3,0,1,194,15,-45,0.35409999,-0.75,14
202,Bosnia/Herzegovina,1,0,15,0,0,2008,346,4.1190372,0,0.7098,0.69715321,8.2370586,8.7046394,0,1,1,1,0,6.2383246,0,0,7,0,1,202,15,-45,0.40990001,-0.75,14
194,Bosnia/Herzegovina,1,0,16,0,1,2009,346,4.1190372,0,0.7098,0.69715321,8.235652,8.7643147,0,1,1,1,0,9.5933323,0,0,5,0,1,194,16,-45,0.35409999,-0.75,15
202,Bosnia/Herzegovina,1,0,16,0,1,2009,346,4.1190372,0,0.7098,0.69715321,8.235652,8.7643147,0,1,1,1,0,6.2383246,0,0,7,0,1,202,16,-45,0.35409999,-0.75,15
90,Burundi,1,0,1,0,0,2007,516,4.3241324,0,0.55019999,0.035510659,8.9503927,6.4481049,1,1,1,0,0,6.9223156,0,8,1,0,1,90,1,-74,0.40990001,-0.91666669,0
90,Burundi,1,0,2,0,0,2008,516,4.3241324,0,0.55019999,0.035510659,8.9807663,6.4670434,1,1,1,0,0,6.9223156,0,0,9,0,1,90,2,-77,0.39810002,-0.91666669,1
90,Burundi,1,0,3,0,1,2009,516,4.3241324,0,0.55019999,0.035510659,9.0104656,6.4813604,0,1,1,0,0,6.9223156,0,7,1,0,1,90,3,-74,0.2159,-0.91666669,2
103,Cambodia (Kampuchea),1,0,1,0,0,1976,811,0.69314718,0,0.095000029,0.2969234,8.867568,7.1488914,0,0,0,0,1,10.625789,0,0,7,0,1,103,1,-68,0,-1.3333334,0
103,Cambodia (Kampuchea),1,0,2,0,0,1977,811,0.69314718,0,0.095000029,0.2969234,8.8513775,7.1847277,0,1,0,0,1,10.625789,0,0,7,0,0,103,2,-64,0,-1.3333334,1
103,Cambodia (Kampuchea),1,1,3,0,1,1978,811,0.69314718,0,0.095000029,0.2969234,8.8282013,7.0589638,0,1,0,0,1,10.625789,1,0,7,0,1,103,3,-64,0,-1.3333334,2
103,Cambodia (Kampuchea),1,0,5,0,0,1998,811,0.69314718,0,0.095000029,0.2969234,9.2606535,7.3139863,0,1,1,0,0,9.444973,0,1,2,1,1,1032,5,-65,0,-1.1666666,0
103,Cambodia (Kampuchea),1,0,6,0,0,1999,811,0.69314718,0,0.095000029,0.2969234,9.2794933,7.363524,0,1,1,0,1,9.444973,0,1,2,1,1,1032,6,-65,0.22870001,-1.1666666,5
103,Cambodia (Kampuchea),1,0,7,0,0,2000,811,0.69314718,0,0.095000029,0.2969234,9.3006382,7.4295745,0,1,1,0,1,9.444973,0,1,2,1,1,1032,7,-62,0.22870001,-1.1666666,6
103,Cambodia (Kampuchea),1,0,8,0,0,2001,811,0.69314718,0,0.095000029,0.2969234,9.3208075,7.4752841,0,1,1,0,1,9.444973,0,1,2,1,1,1032,8,-61,0.22870001,-1.0833334,7
103,Cambodia (Kampuchea),1,0,9,0,0,2002,811,0.69314718,0,0.095000029,0.2969234,9.3209867,7.523488,0,1,1,0,1,9.444973,0,7,1,0,1,1032,9,-61,0.22870001,-1.0833334,8
103,Cambodia (Kampuchea),1,0,10,0,0,2003,811,0.69314718,0,0.095000029,0.2969234,9.3388901,7.5958438,0,1,1,0,1,9.444973,0,7,1,0,1,1032,10,-68,0.22870001,-1.0833334,9
103,Cambodia (Kampuchea),1,0,11,0,0,2004,811,0.69314718,0,0.095000029,0.2969234,9.3561306,7.6456313,0,1,1,0,1,9.444973,0,7,1,0,1,1032,11,-64,0.22870001,-1.0833334,10
103,Cambodia (Kampuchea),1,0,12,0,0,2005,811,0.69314718,0,0.095000029,0.2969234,9.373106,7.7374458,0,1,1,0,1,9.444973,0,7,1,0,1,1032,12,-63,0.22870001,-1.0833334,11
103,Cambodia (Kampuchea),1,0,13,0,0,2006,811,0.69314718,0,0.095000029,0.2969234,9.3901052,7.8291798,0,1,1,0,1,9.444973,0,7,1,0,1,1032,13,-62,0.22870001,-1.0833334,12
103,Cambodia (Kampuchea),1,0,14,0,0,2007,811,0.69314718,0,0.095000029,0.2969234,9.4072351,7.8977594,0,1,1,0,0,9.444973,0,7,1,0,1,1032,14,-61,0.22870001,-1.0833334,13
103,Cambodia (Kampuchea),1,0,15,0,0,2008,811,0.69314718,0,0.095000029,0.2969234,9.4246531,7.9457421,0,1,1,0,0,9.444973,0,7,1,0,1,1032,15,-58,0.22870001,-1.0833334,14
103,Cambodia (Kampuchea),1,0,16,0,1,2009,811,0.69314718,0,0.095000029,0.2969234,9.442071,7.979382,0,1,1,0,0,9.444973,0,7,1,0,1,1032,16,-60,0.22870001,-1.0833334,15
91,Chad,1,0,1,0,0,1973,483,2.2512918,0,0.625,0.82627285,8.2403851,7.4229188,0,1,0,0,1,7.3205271,0,0,5,0,1,91,1,-79,0.42990002,-1.25,0
91,Chad,1,0,2,0,0,1974,483,2.2512918,0,0.625,0.82627285,8.2612686,7.3580084,0,1,0,0,1,7.3205271,0,0,5,0,1,91,2,-53,0.42990002,-1.25,1
91,Chad,1,0,3,0,0,1975,483,2.2512918,0,0.625,0.82627285,8.2812176,7.4328976,0,1,0,0,1,7.3205271,0,0,5,0,1,91,3,-56,0.42990002,-1.25,2
91,Chad,1,1,4,0,1,1976,483,2.2512918,0,0.625,0.82627285,8.3015213,7.5374084,0,1,0,0,1,7.3205271,1,0,7,1,1,91,4,-75,0,-1.25,3
91,Chad,1,0,1,0,0,1988,483,2.2512918,0,0.625,0.82627285,8.5604439,7.2552691,0,1,0,0,0,7.3206592,0,9,1,0,1,912,1,-67,0,-1.25,0
91,Chad,1,0,2,0,0,1989,483,2.2512918,0,0.625,0.82627285,8.5796041,7.3667879,0,1,0,0,0,7.3206592,0,9,1,0,1,912,2,-72,0,-1.25,1
91,Chad,1,1,3,0,1,1990,483,2.2512918,0,0.625,0.82627285,8.6226339,7.3797569,0,1,0,0,0,7.3206592,1,3,1,0,1,912,3,-73,0,-1.25,2
91,Chad,1,0,1,0,0,2002,483,2.2512918,0,0.625,0.82627285,8.9429836,7.2493868,0,1,0,0,0,8.6656132,0,3,1,0,1,913,1,-72,0,-1.0833334,0
91,Chad,1,0,2,0,0,2003,483,2.2512918,0,0.625,0.82627285,8.9805374,7.251719,0,1,0,0,0,8.6656132,0,3,1,0,1,913,2,-74,0,-1.0833334,1
91,Chad,1,0,3,0,0,2004,483,2.2512918,0,0.625,0.82627285,9.0178156,7.3893576,0,1,0,0,0,8.6656132,0,3,1,0,1,913,3,-67,0,-1.0833334,2
91,Chad,1,0,4,0,0,2005,483,2.2512918,0,0.625,0.82627285,9.0536146,7.75595,0,1,0,0,0,8.6656132,0,3,1,0,1,913,4,-74,0,-1.0833334,3
91,Chad,1,1,5,0,1,2006,483,2.2512918,0,0.625,0.82627285,9.0872307,7.7916594,0,1,0,0,0,8.6656132,1,3,1,0,1,913,5,-73,0,-1.1666666,4
125,Chile,1,0,2,0,0,1974,155,4.0707345,0,0.19580001,0.14043707,9.2123384,8.8348913,0,1,0,0,1,7.6473088,0,0,9,0,1,125,2,-56,0,-1.25,0
125,Chile,1,0,3,0,0,1975,155,4.0707345,0,0.19580001,0.14043707,9.2287693,8.8656178,0,1,0,0,1,7.6473088,0,0,7,0,1,125,3,-30,0,-1.25,2
125,Chile,1,0,4,0,0,1976,155,4.0707345,0,0.19580001,0.14043707,9.2447414,8.6939211,0,1,0,0,1,7.6473088,0,0,7,0,1,125,4,-35,0,-1.25,3
125,Chile,1,0,5,0,0,1977,155,4.0707345,0,0.19580001,0.14043707,9.2600822,8.7089281,0,1,0,0,1,7.6473088,0,0,7,0,1,125,5,-35,0,-1.25,4
125,Chile,1,0,6,0,0,1978,155,4.0707345,0,0.19580001,0.14043707,9.2745352,8.7845001,0,1,0,0,1,7.6473088,0,0,7,0,1,125,6,-60,0,-1.0833334,5
125,Chile,1,0,7,0,0,1979,155,4.0707345,0,0.19580001,0.14043707,9.2887821,8.8524408,0,1,0,0,1,7.6473088,0,0,7,1,1,125,7,-44,0,-1.0833334,6
125,Chile,1,0,8,0,0,1980,155,4.0707345,0,0.19580001,0.14043707,9.3033752,8.9293337,0,1,0,0,1,7.6473088,0,0,7,1,1,125,8,-44,0,-1.0833334,7
125,Chile,1,0,9,0,0,1981,155,4.0707345,0,0.19580001,0.14043707,9.3187466,8.9756155,0,1,0,0,1,7.6473088,0,0,7,1,1,125,9,-44,0,-1.0833334,8
125,Chile,1,0,10,0,0,1982,155,4.0707345,0,0.19580001,0.14043707,9.3349447,9.0085564,0,1,0,0,1,7.6473088,0,0,7,1,1,125,10,-44,0,-1.0833334,9
125,Chile,1,0,11,0,0,1983,155,4.0707345,0,0.19580001,0.14043707,9.3517532,8.8320093,0,1,0,0,1,7.6473088,0,0,7,1,1,125,11,-44,0,-1.0833334,10
125,Chile,1,0,12,0,0,1984,155,4.0707345,0,0.19580001,0.14043707,9.3687963,8.7799397,0,1,0,0,1,7.6473088,0,0,7,1,1,125,12,-44,0,-1.0833334,11
125,Chile,1,0,13,0,0,1985,155,4.0707345,0,0.19580001,0.14043707,9.3858891,8.8259392,0,1,0,0,1,7.6473088,0,0,7,1,1,125,13,-29,0,-1.0833334,12
125,Chile,1,0,14,0,0,1986,155,4.0707345,0,0.19580001,0.14043707,9.4027777,8.824481,0,1,0,0,1,7.6473088,0,0,7,1,1,125,14,-30,0,-1.0833334,13
125,Chile,1,0,15,0,0,1987,155,4.0707345,0,0.19580001,0.14043707,9.4195471,8.8602676,0,1,0,0,1,7.6473088,0,0,7,1,1,125,15,-30,0,-0.91666669,14
125,Chile,1,0,16,0,0,1988,155,4.0707345,0,0.19580001,0.14043707,9.4363594,8.9032211,0,1,0,0,1,7.6473088,0,0,7,1,1,125,16,-31,0,-0.91666669,15
125,Chile,1,0,17,0,0,1989,155,4.0707345,0,0.19580001,0.14043707,9.4531298,8.9576492,0,1,0,0,1,7.6473088,0,0,7,0,1,125,17,-30,0,-0.5,16
